ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
GFS,triangle_sym,pending,pending,,61.40999984741211,91.24774692321998,91.70398565783607,89.42279198475558,136.56545728142092,98.67,39,71.5,active,2025-09-29,2026-06-22
ON,triangle_sym,pending,pending,,92.54000091552734,126.31081719561399,126.94237128159205,123.78460085170171,186.1943945604138,90.15,33,68.5,active,2025-10-20,2026-06-01
CSCO,triangle_sym,pending,pending,,111.7699966430664,127.49475974903993,128.13223354778512,124.94486455405912,176.61422060455465,62.67,26,62.5,active,2025-12-08,2026-06-01
TXN,triangle_sym,pending,pending,,301.19000244140625,328.343239954248,329.98495615401924,321.77637515516307,461.3383975943126,68.08,26,62.5,active,2025-12-01,2026-05-25
MRVL,triangle_sym,pending,pending,,206.25999450683594,324.658746447771,326.28204018000986,318.16557151881557,557.0611884181684,251.91,29,62.5,active,2025-12-01,2026-06-15
VRTX,ihs,type1,time,2026-06-08,477.0799865722656,439.59998575846356,441.79798568725585,430.8079860432943,466.92998250325525,6.22,20,61.5,active,2026-01-19,2026-06-01
XEL,rectangle,pending,pending,,79.25,83.61198662707743,84.03004656021281,81.93974689453587,91.04397294897907,9.76,18,61.3,active,2026-02-23,2026-06-22
MDLZ,rectangle,pending,pending,,58.720001220703125,62.77831679934188,63.09220838333858,61.52275046335504,74.07965676999538,21.95,21,57.1,active,2025-09-22,2026-02-09
VRSK,ihs,type1,time,2026-06-29,191.94000244140625,182.51800897418252,183.4305990190534,178.86764879469888,209.0960155069588,14.56,12,56.7,active,2026-04-06,2026-06-22
MDLZ,rectangle,pending,pending,,58.720001220703125,63.038017146738085,63.35320723247177,61.77725680380332,71.25912243326383,15.0,18,55.3,active,2026-02-09,2026-06-08
ABNB,ihs,type2,time,2026-06-29,148.3800048828125,147.07498931884766,147.81036426544188,144.1334895324707,183.33998107910156,24.66,19,54.8,active,2025-10-06,2026-02-09
TSLA,ihs,pending,pending,,394.4599914550781,461.26921903170074,463.5755651268592,452.04383465106673,585.2984478290265,26.89,21,53.6,active,2026-02-02,2026-06-22
XEL,ihs,pending,pending,,79.25,84.16083282019417,84.58163698429513,82.47761616379029,96.97379592725115,15.22,21,53.6,active,2025-10-27,2026-03-16
WDAY,rectangle,pending,pending,,141.82000732421875,156.2699966430664,157.0513466262817,153.14459671020506,201.08499145507812,40.21,13,52.2,active,2026-03-09,2026-06-01
BIIB,ihs,pending,pending,,197.24000549316406,229.88251876831055,231.03193136215208,225.28486839294433,299.40503692626953,30.24,17,51.2,active,2025-12-15,2026-04-06
MDLZ,ihs,pending,pending,,58.720001220703125,66.2484767603351,66.57971914413676,64.92350722512839,81.73643602340897,23.38,14,49.3,active,2025-12-08,2026-03-09
