ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
EA,rectangle,pending,pending,,202.14999389648438,204.22000122070312,205.24110122680662,200.13560119628906,211.4300079345703,3.66,28,66.2,active,2025-09-29,2026-04-06
TXN,triangle_sym,pending,pending,,322.8599853515625,328.3432399542479,329.98495615401913,321.77637515516295,461.33839759431237,68.08,26,62.5,active,2025-12-01,2026-05-25
PAYX,ihs,type1,time,2026-05-18,98.23999786376953,91.81055718332735,92.26960996924397,89.9743460396608,99.25622530879953,8.11,12,57.4,active,2026-02-23,2026-05-11
XEL,ihs,pending,pending,,77.41000366210938,84.16083282019417,84.58163698429513,82.47761616379029,96.97379592725115,15.22,21,53.6,active,2025-10-27,2026-03-16
EA,triangle_asc,pending,pending,,202.14999389648438,204.22000122070312,205.24110122680662,200.13560119628906,210.79348474582656,3.33,15,53.0,active,2025-12-29,2026-04-06
ABNB,ihs,pending,pending,,142.41000366210938,147.07498931884766,147.81036426544188,144.1334895324707,183.33998107910156,24.66,19,52.4,active,2025-10-06,2026-02-09
GFS,triangle_sym,type1,none,2026-06-15,85.83000183105469,85.34190304692433,85.76861256215894,83.63506498598584,126.53906995551498,93.32,35,51.7,active,2025-09-29,2026-05-25
BIIB,ihs,pending,pending,,196.5800018310547,229.88251876831055,231.03193136215208,225.28486839294433,299.40503692626953,30.24,17,51.2,active,2025-12-15,2026-04-06
XEL,rectangle,pending,pending,,77.41000366210938,83.73099255059927,84.14964751335225,82.05637269958729,90.6969857115501,9.07,10,50.4,active,2026-02-23,2026-04-27
MDLZ,ihs,pending,pending,,60.119998931884766,66.2484767603351,66.57971914413676,64.92350722512839,81.73643602340897,23.38,14,49.3,active,2025-12-08,2026-03-09
