ticker,pattern_type,breakout_type,confirmed,breakout_date,last_close,entry_zone_low,entry_zone_high,stop_loss,price_target,measured_move_pct,pattern_duration_weeks,score,status,pattern_start_date,pattern_end_date
EA,rectangle,type1,time,2026-06-22,205.2100067138672,204.22000122070312,205.24110122680662,200.13560119628906,211.4300079345703,3.66,28,79.2,active,2025-09-29,2026-04-06
ON,triangle_sym,pending,pending,,94.69000244140625,126.31081719561399,126.94237128159205,123.78460085170171,186.1943945604138,90.15,33,68.5,active,2025-10-20,2026-06-01
EA,triangle_asc,type1,time,2026-06-22,205.2100067138672,204.22000122070312,205.24110122680662,200.13560119628906,210.79348474582656,3.33,15,64.8,active,2025-12-29,2026-04-06
CSCO,triangle_sym,pending,pending,,113.9800033569336,127.49475974903993,128.13223354778512,124.94486455405912,176.61422060455465,62.67,26,62.5,active,2025-12-08,2026-06-01
TXN,triangle_sym,pending,pending,,303.5,328.3432399542479,329.98495615401913,321.77637515516295,461.3383975943124,68.08,26,62.5,active,2025-12-01,2026-05-25
MRVL,triangle_sym,pending,pending,,249.27000427246094,324.73858541761695,326.362278344705,318.2438137092646,557.2208663578602,252.0,29,62.5,active,2025-12-01,2026-06-15
ABNB,ihs,type1,time,2026-06-29,147.64999389648438,147.07498931884766,147.81036426544188,144.1334895324707,183.33998107910156,24.66,19,60.3,active,2025-10-06,2026-02-09
MDLZ,rectangle,pending,pending,,59.16999816894531,62.77831679934188,63.09220838333858,61.52275046335504,74.07965676999538,21.95,21,57.1,active,2025-09-22,2026-02-09
MDLZ,rectangle,pending,pending,,59.16999816894531,63.038017146738085,63.35320723247177,61.77725680380332,71.25912243326383,15.0,18,55.3,active,2026-02-09,2026-06-08
XEL,ihs,pending,pending,,80.37000274658203,84.16083282019417,84.58163698429513,82.47761616379029,96.97379592725115,15.22,21,53.6,active,2025-10-27,2026-03-16
WDAY,rectangle,pending,pending,,137.99000549316406,156.2699966430664,157.0513466262817,153.14459671020506,201.08499145507812,40.21,13,52.2,active,2026-03-09,2026-06-01
BIIB,ihs,pending,pending,,208.4600067138672,229.88251876831055,231.03193136215208,225.28486839294433,299.40503692626953,30.24,17,51.2,active,2025-12-15,2026-04-06
XEL,rectangle,pending,pending,,80.37000274658203,83.73099255059927,84.14964751335225,82.05637269958729,90.6969857115501,9.07,10,50.4,active,2026-02-23,2026-04-27
GEHC,triangle_sym,pending,pending,,64.83999633789062,66.44000244140625,66.77220245361327,65.11120239257812,72.91000366210938,10.79,10,49.7,active,2026-04-13,2026-06-15
MDLZ,ihs,pending,pending,,59.16999816894531,66.2484767603351,66.57971914413676,64.92350722512839,81.73643602340897,23.38,14,49.3,active,2025-12-08,2026-03-09
